origin,mag,place,dist_km,depth_km,fs,epoch,pre_1_15,sig_1_15,snr,snr_rms,peak_1_15,az_deg,az,likely,pred_uv,resid_log10,seen,triggered,pre_lo,sig_lo,r_lo,pre_mid,sig_mid,r_mid,pre_hi,sig_hi,r_hi,lo_hi
2026-07-29T09:06:24Z,1.01,"7 km ESE of Cloverdale, CA",46.3,4.2,100.0,100sps,1.716,1.959,1.67,1.14,2.864,322.9,NW,0,1.297,0.344,0,0,0.926,1.094,1.182,1.444,1.641,1.137,1.413,2.125,1.504,0.786
2026-07-29T08:46:59Z,1.04,"6 km NW of The Geysers, CA",44.3,3.0,100.0,100sps,1.44,1.114,1.02,0.77,1.471,339.3,NNW,0,1.474,-0.001,0,0,0.98,0.78,0.796,1.041,0.769,0.739,1.582,1.205,0.762,1.045
2026-07-29T08:08:15Z,1.89,"13 km ENE of Ridgecrest, CA",545.7,2.6,100.0,100sps,1.389,3.466,5.22,2.49,7.256,122.9,ESE,0,0.072,2.001,1,0,0.957,1.081,1.13,0.988,3.405,3.445,1.43,1.6,1.119,1.009
2026-07-29T07:38:46Z,1.71,"10 km ESE of Willits, CA",117.8,6.7,100.0,100sps,1.39,1.278,1.26,0.92,1.757,332.7,NNW,0,1.688,0.017,0,0,0.92,0.883,0.959,1.014,0.903,0.891,1.697,2.015,1.187,0.808
2026-07-29T07:24:13Z,0.69,"7 km WNW of Cobb, CA",45.4,2.2,100.0,100sps,1.743,1.695,2.38,0.97,4.147,340.1,NNW,0,0.637,0.814,0,0,0.984,0.791,0.804,1.441,1.58,1.096,7.597,4.196,0.552,1.455
2026-07-29T06:56:28Z,1.47,"1 km ESE of The Geysers, CA",37.4,2.4,100.0,100sps,1.475,1.298,1.06,0.88,1.561,343.5,NNW,0,4.92,-0.498,0,0,0.886,0.836,0.944,1.18,0.968,0.821,1.639,1.51,0.921,1.024
2026-07-29T06:56:18Z,1.13,"8 km ESE of Cloverdale, CA",45.3,3.5,100.0,100sps,1.523,1.254,1.03,0.82,1.563,322.9,NW,0,1.758,-0.051,0,0,0.881,0.839,0.953,1.252,0.909,0.726,1.612,1.493,0.926,1.029
2026-07-29T06:49:47Z,1.56,"8 km ESE of Cloverdale, CA",45.5,5.0,100.0,100sps,1.616,1.678,1.74,1.04,2.815,323.0,NW,0,4.702,-0.223,0,0,0.888,1.124,1.265,1.362,1.215,0.892,2.271,2.358,1.038,1.219
2026-07-29T06:22:50Z,1.13,"8 km ESE of Cloverdale, CA",45.5,3.8,100.0,100sps,2.221,1.413,0.81,0.64,1.788,322.8,NW,0,1.746,0.01,0,0,0.953,0.879,0.922,2.062,1.09,0.529,2.175,2.23,1.025,0.9
2026-07-29T05:51:08Z,1.71,"16 km NW of Pinnacles, CA",235.1,5.6,100.0,100sps,1.818,1.62,1.4,0.89,2.543,149.3,SSE,0,0.471,0.733,0,0,0.894,0.953,1.065,1.61,1.323,0.821,1.974,1.511,0.766,1.391
2026-07-29T05:48:06Z,1.06,"8 km ESE of Cloverdale, CA",45.4,3.4,100.0,100sps,1.493,1.245,1.06,0.83,1.587,322.5,NW,0,1.491,0.027,0,0,0.901,0.874,0.97,1.178,0.86,0.73,2.255,2.225,0.987,0.983
2026-07-29T05:36:08Z,1.49,"10 km E of Cloverdale, CA",50.2,21.2,100.0,100sps,2.501,1.756,0.96,0.7,2.412,327.1,NNW,0,3.523,-0.164,0,0,0.961,0.916,0.953,2.388,1.493,0.625,9.269,9.325,1.006,0.947
2026-07-29T05:34:54Z,1.13,"7 km ESE of Cloverdale, CA",45.2,2.2,100.0,100sps,1.783,2.681,2.75,1.5,4.909,321.6,NW,0,1.762,0.445,0,0,0.901,1.017,1.129,1.538,2.557,1.662,9.3,9.36,1.006,1.122
2026-07-29T05:18:17Z,0.25,"5 km NW of The Geysers, CA",43.3,8.9,100.0,100sps,1.809,1.728,1.46,0.96,2.636,338.6,NNW,0,0.246,1.03,0,0,0.897,0.876,0.977,1.599,1.493,0.934,8.077,4.101,0.508,1.923
2026-07-29T05:16:49Z,1.17,"10 km NW of Redwood Valley, CA",112.9,3.7,100.0,100sps,2.136,2.079,1.76,0.97,3.751,329.4,NNW,0,0.521,0.857,0,0,0.954,0.858,0.9,1.952,1.965,1.007,9.048,8.957,0.99,0.909
2026-07-29T05:08:01Z,1.38,"7 km ESE of Cloverdale, CA",45.8,4.3,100.0,100sps,1.436,1.75,1.49,1.22,2.136,322.0,NW,0,3.085,-0.16,0,0,0.945,0.921,0.975,1.067,1.5,1.406,3.057,8.958,2.931,0.333
2026-07-29T04:59:41Z,1.01,"7 km ESE of Cloverdale, CA",45.7,4.4,100.0,100sps,1.778,1.604,1.23,0.9,2.185,322.4,NW,0,1.319,0.219,0,0,0.903,1.038,1.149,1.56,1.188,0.761,1.428,1.573,1.102,1.043
2026-07-29T04:39:25Z,1.31,"7 km ESE of Cloverdale, CA",45.9,5.5,100.0,100sps,2.17,2.544,2.1,1.17,4.548,322.4,NW,0,2.618,0.24,0,0,0.945,0.926,0.98,2.006,2.446,1.219,1.88,2.324,1.236,0.793
2026-07-29T04:32:48Z,1.13,"8 km ESE of Cloverdale, CA",45.4,0.6,100.0,100sps,2.354,2.486,2.01,1.06,4.721,322.6,NW,0,1.756,0.429,0,0,0.977,1.039,1.063,2.212,2.294,1.037,9.259,9.07,0.98,1.085
2026-07-29T04:21:25Z,1.64,"46 km E of Tonopah, Nevada",518.9,8.1,100.0,100sps,1.617,2.081,1.95,1.29,3.161,92.6,E,0,0.048,1.815,0,0,0.901,0.997,1.106,1.344,1.839,1.368,2.219,2.38,1.073,1.031
2026-07-29T03:49:59Z,1.19,"9 km NW of The Geysers, CA",45.7,2.2,100.0,100sps,4.665,2.303,0.65,0.49,3.036,335.0,NNW,0,1.998,0.182,0,0,2.665,0.843,0.316,3.628,2.205,0.608,8.8,8.805,1.001,0.316
2026-07-29T03:48:38Z,2.25,"8 km ESE of Cloverdale, CA",45.7,5.3,100.0,100sps,2.899,6.761,4.27,2.33,12.377,323.2,NW,1,22.925,-0.268,0,0,0.973,3.939,4.047,2.806,5.157,1.838,8.889,8.789,0.989,4.093
2026-07-29T03:36:23Z,1.13,"8 km ESE of Cloverdale, CA",45.1,2.3,100.0,100sps,5.529,1.699,0.48,0.31,2.673,321.7,NW,0,1.769,0.179,0,0,0.862,0.894,1.036,5.63,1.441,0.256,2.478,2.246,0.906,1.143
2026-07-29T03:35:59Z,1.06,"7 km ESE of Cloverdale, CA",46.0,4.8,100.0,100sps,4.326,1.764,0.61,0.41,2.652,321.9,NW,0,1.468,0.257,0,0,0.883,0.857,0.971,4.337,1.566,0.361,2.48,2.119,0.854,1.136
2026-07-29T03:10:49Z,0.94,"5 km SSE of Cloverdale, CA",50.0,15.4,100.0,100sps,2.34,2.281,1.82,0.97,4.264,317.9,NW,0,0.997,0.631,0,0,0.912,0.872,0.956,2.254,2.2,0.976,2.395,2.248,0.939,1.019
2026-07-29T03:05:39Z,0.87,"7 km ESE of Cloverdale, CA",47.0,7.7,100.0,100sps,2.282,1.99,1.27,0.87,2.904,322.5,NW,0,0.921,0.499,0,0,1.0,0.877,0.877,2.105,1.815,0.862,7.288,2.288,0.314,2.794
2026-07-29T03:01:23Z,1.08,"8 km ESE of Cloverdale, CA",45.0,1.5,100.0,100sps,2.269,2.383,1.19,1.05,2.7,321.8,NW,0,1.581,0.232,0,0,0.918,0.92,1.002,2.137,2.238,1.047,8.868,8.869,1.0,1.002
2026-07-29T02:59:49Z,1.13,"7 km ESE of Cloverdale, CA",45.7,4.6,100.0,100sps,2.065,2.546,2.49,1.23,5.135,322.3,NW,0,1.74,0.47,0,0,0.972,0.91,0.936,1.834,2.468,1.346,8.787,8.972,1.021,0.917
2026-07-29T02:44:36Z,1.33,"8 km ESE of Cloverdale, CA",45.6,4.0,100.0,100sps,3.136,3.104,1.62,0.99,5.095,322.7,NW,0,2.762,0.266,0,0,1.055,0.989,0.937,3.043,2.994,0.984,8.512,8.633,1.014,0.924
2026-07-29T02:42:30Z,1.31,"7 km ESE of Cloverdale, CA",46.0,6.3,100.0,100sps,6.96,3.604,1.02,0.52,7.123,322.6,NW,0,2.608,0.436,0,0,6.521,0.934,0.143,2.595,3.58,1.38,8.572,8.547,0.997,0.144
2026-07-29T02:40:44Z,2.45,"8 km ESE of Cloverdale, CA",45.8,4.3,100.0,100sps,183.444,17.137,0.19,0.09,34.878,324.9,NW,0,36.207,-0.016,0,0,160.945,16.866,0.105,74.549,3.801,0.051,7.196,8.575,1.192,0.088
2026-07-29T02:40:06Z,4.24,"8 km ESE of Cloverdale, CA",45.8,5.9,100.0,100sps,2.793,303.581,186.18,108.7,519.949,323.0,NW,1,2235.735,-0.633,1,0,0.919,271.835,295.949,2.716,115.997,42.704,2.044,11.035,5.399,54.816
2026-07-29T02:29:43Z,1.09,"9 km WNW of The Geysers, CA",45.2,2.2,100.0,100sps,2.789,2.282,1.11,0.82,3.102,334.8,NNW,0,1.606,0.286,0,0,0.945,1.054,1.115,2.692,2.044,0.759,8.461,8.502,1.005,1.109
2026-07-29T01:39:15Z,1.4,"21 km NW of Grapevine, CA",491.0,17.3,100.0,100sps,2.347,2.396,1.54,1.02,3.603,139.2,SE,0,0.033,2.033,0,0,0.944,0.806,0.854,2.185,2.29,1.048,6.734,7.001,1.04,0.821
2026-07-29T00:37:41Z,0.72,"9 km WNW of Cobb, CA",46.8,1.7,100.0,100sps,5.41,5.289,1.96,0.98,10.609,338.0,NNW,0,0.655,1.21,0,0,1.081,1.268,1.173,5.737,5.333,0.93,6.848,6.387,0.933,1.258
2026-07-29T00:26:06Z,1.08,"4 km WSW of Cobb, CA",42.2,1.9,100.0,100sps,7.555,6.15,1.54,0.81,11.609,343.1,NNW,0,1.72,0.829,0,0,3.788,1.144,0.302,6.574,6.31,0.96,11.919,6.782,0.569,0.531
2026-07-29T00:10:33Z,0.65,"3 km N of The Geysers, CA",41.2,4.4,100.0,100sps,3.684,2.543,0.91,0.69,3.334,342.8,NNW,0,0.658,0.705,0,0,0.879,0.934,1.062,3.792,2.398,0.632,6.918,6.735,0.974,1.09
2026-07-29T00:02:40Z,0.88,"10 km WNW of The Geysers, CA",46.1,2.1,100.0,100sps,3.551,6.04,3.76,1.7,13.369,334.1,NNW,0,0.968,1.14,0,0,0.972,1.106,1.137,3.548,6.184,1.743,6.891,7.101,1.03,1.104
2026-07-28T23:45:38Z,0.94,"3 km NW of The Geysers, CA",40.5,3.4,100.0,100sps,3.685,4.389,2.41,1.19,8.894,340.2,NNW,0,1.314,0.83,0,0,1.195,1.035,0.866,3.588,4.406,1.228,7.28,7.178,0.986,0.878
2026-07-28T23:20:05Z,0.73,"8 km WNW of Cobb, CA",46.2,1.7,100.0,100sps,3.758,3.779,1.44,1.01,5.401,339.0,NNW,0,0.683,0.898,0,0,0.988,0.95,0.962,3.771,3.857,1.023,7.213,7.323,1.015,0.948
2026-07-28T23:05:34Z,1.53,"7 km SSE of Spanish Springs, Nevada",284.8,11.8,100.0,100sps,3.158,3.568,1.72,1.13,5.422,62.7,ENE,0,0.202,1.428,0,0,1.201,1.067,0.888,3.017,3.479,1.153,2.547,2.812,1.104,0.804
2026-07-28T22:39:10Z,2.28,"8 km NE of Alum Rock, CA",139.0,8.3,100.0,100sps,3.684,4.096,2.3,1.11,8.469,146.4,SSE,0,4.759,0.25,0,0,0.962,0.949,0.987,3.65,4.128,1.131,7.014,6.985,0.996,0.991
2026-07-28T22:33:53Z,1.47,"20 km E of Ridgecrest, CA",558.7,2.2,100.0,100sps,3.933,4.556,1.64,1.16,6.468,123.2,ESE,0,0.025,2.407,0,0,1.091,1.125,1.031,4.016,4.656,1.159,6.887,7.053,1.024,1.007
2026-07-28T22:22:06Z,0.96,"14 km W of Johannesburg, CA",550.5,6.5,100.0,100sps,5.657,3.409,1.1,0.6,6.249,127.2,SE,0,0.008,2.88,0,0,1.345,0.933,0.694,5.829,3.444,0.591,7.116,6.675,0.938,0.74
2026-07-28T21:59:45Z,0.91,"7 km NW of The Geysers, CA",44.7,1.8,100.0,100sps,4.394,2.592,0.86,0.59,3.797,338.4,NNW,0,1.078,0.547,0,0,1.082,0.969,0.896,4.473,2.445,0.547,6.845,6.423,0.938,0.955
2026-07-28T21:57:29Z,1.38,"2 km NNW of Pinnacles, CA",248.5,4.3,100.0,100sps,4.352,3.733,1.33,0.86,5.787,148.1,SSE,0,0.195,1.472,0,0,1.128,1.002,0.889,4.412,3.755,0.851,6.827,6.782,0.993,0.895
2026-07-28T21:36:13Z,1.71,"58 km S of Kingston, Nevada",477.6,3.0,100.0,100sps,3.58,4.088,1.55,1.14,5.547,85.2,E,0,0.075,1.871,0,0,1.045,1.009,0.965,3.598,4.188,1.164,6.611,2.672,0.404,2.388
2026-07-28T21:00:31Z,1.06,"7 km NW of The Geysers, CA",44.9,2.8,100.0,100sps,3.907,4.364,1.99,1.12,7.779,338.8,NNW,0,1.514,0.711,0,0,1.047,0.992,0.948,3.946,4.431,1.123,2.262,2.815,1.245,0.761
2026-07-28T20:47:17Z,1.04,"5 km WNW of The Geysers, CA",41.7,3.3,100.0,100sps,3.382,2.638,1.2,0.78,4.045,336.9,NNW,0,1.593,0.405,0,0,1.001,1.106,1.104,3.312,2.442,0.737,5.662,5.88,1.038,1.063
2026-07-28T18:25:40Z,0.77,"5 km WNW of The Geysers, CA",41.7,3.3,100.0,100sps,3.734,3.689,1.82,0.99,6.798,336.9,NNW,0,0.856,0.9,0,0,0.971,1.095,1.128,3.78,3.628,0.96,2.518,2.853,1.133,0.996
2026-07-28T17:59:31Z,0.34,"6 km NW of The Geysers, CA",43.7,-0.7,100.0,100sps,3.789,4.728,2.02,1.25,7.658,339.7,NNW,0,0.298,1.409,0,0,1.019,1.145,1.123,3.856,4.886,1.267,2.612,3.188,1.221,0.92
2026-07-28T17:43:29Z,0.67,"8 km NW of The Geysers, CA",45.3,1.8,100.0,100sps,5.32,4.235,1.43,0.8,7.614,338.2,NNW,0,0.609,1.097,0,0,1.25,1.329,1.064,5.459,4.291,0.786,2.499,2.87,1.149,0.926
2026-07-28T16:45:07Z,1.28,"2 km N of The Geysers, CA",39.7,1.3,100.0,100sps,3.826,3.342,1.54,0.87,5.892,343.0,NNW,0,2.943,0.302,0,0,1.009,1.049,1.04,3.878,3.293,0.849,2.331,2.047,0.878,1.185
2026-07-28T16:37:35Z,0.75,"10 km WNW of Cobb, CA",49.3,1.7,100.0,100sps,3.718,3.838,2.37,1.03,8.802,339.4,NNW,0,0.656,1.128,0,0,1.003,1.036,1.033,3.653,3.841,1.051,2.567,2.528,0.985,1.049
2026-07-28T16:35:42Z,1.62,"15 km W of Petrolia, CA",260.8,16.0,100.0,100sps,4.11,3.689,1.7,0.9,6.997,323.0,NW,0,0.305,1.361,0,0,0.962,0.998,1.038,4.282,3.63,0.848,3.973,2.944,0.741,1.4
2026-07-28T16:20:30Z,0.22,"4 km ESE of Pistol River, Oregon",448.8,12.5,100.0,100sps,7.507,4.119,1.06,0.55,7.939,341.5,NNW,0,0.003,3.433,0,0,1.011,1.169,1.155,8.125,4.081,0.502,3.212,2.787,0.867,1.332
2026-07-28T16:15:27Z,1.06,"9 km WNW of Cobb, CA",49.0,1.5,100.0,100sps,2.906,2.819,1.53,0.97,4.433,339.8,NNW,0,1.351,0.516,0,0,1.107,1.04,0.94,2.787,2.717,0.975,2.276,2.064,0.907,1.037
2026-07-28T14:35:07Z,0.7,"2 km N of The Geysers, CA",39.9,0.6,100.0,100sps,4.117,3.626,1.97,0.88,8.109,343.1,NNW,0,0.771,1.022,0,0,1.073,1.017,0.948,4.153,3.578,0.862,2.51,1.991,0.793,1.195
2026-07-28T13:40:48Z,1.03,"3 km S of Anderson Springs, CA",33.4,1.0,100.0,100sps,2.629,3.199,1.98,1.22,5.216,348.2,NNW,0,2.065,0.402,0,0,0.962,1.013,1.053,2.537,3.127,1.233,2.056,2.189,1.065,0.989
2026-07-28T13:21:33Z,2.31,"6 km SSE of San Juan Bautista, CA",208.5,3.8,100.0,100sps,4.016,3.157,1.62,0.79,6.491,151.8,SSE,0,2.403,0.432,0,0,1.036,1.02,0.985,3.989,3.076,0.771,2.824,2.742,0.971,1.014
2026-07-28T11:59:55Z,0.7,"6 km WNW of Cobb, CA",45.5,2.0,100.0,100sps,1.601,1.896,2.48,1.18,3.97,340.6,NNW,0,0.65,0.786,0,0,0.999,0.925,0.926,1.251,1.676,1.34,1.903,1.963,1.031,0.898
2026-07-28T10:24:48Z,0.94,"10 km NW of The Geysers, CA",47.1,2.0,100.0,100sps,1.288,1.29,1.38,1.0,1.783,336.2,NNW,0,1.079,0.218,0,0,0.873,0.874,1.001,0.927,0.929,1.002,1.742,1.736,0.996,1.005
2026-07-28T10:07:05Z,1.33,"6 km E of Hidden Valley Lake, CA",42.6,5.8,100.0,100sps,1.403,1.331,1.16,0.95,1.631,15.3,NNE,0,3.02,-0.268,0,0,0.948,0.939,0.99,1.004,0.909,0.905,1.374,1.179,0.859,1.153
2026-07-28T09:48:18Z,0.44,"7 km W of Cobb, CA",44.9,2.0,100.0,100sps,1.438,2.883,6.35,2.0,9.129,339.4,NNW,0,0.363,1.401,1,0,0.993,0.927,0.933,1.0,2.849,2.849,1.808,1.908,1.055,0.884
2026-07-28T09:35:08Z,2.5,"32 km WNW of Petrolia, CA",282.4,18.0,100.0,100sps,1.316,1.215,1.18,0.92,1.552,323.0,NW,0,1.928,-0.094,0,0,0.919,0.868,0.945,0.915,0.82,0.897,1.394,1.2,0.861,1.097
2026-07-28T09:26:50Z,0.96,"0 km NNE of East Richmond Heights, CA",62.6,5.6,100.0,100sps,1.381,1.177,1.03,0.85,1.426,154.2,SSE,0,0.771,0.267,0,0,0.931,0.85,0.914,0.988,0.784,0.794,1.746,1.524,0.873,1.046
2026-07-28T09:16:03Z,1.25,"16 km WSW of Johannesburg, CA",554.4,8.4,100.0,100sps,1.507,1.353,1.34,0.9,2.021,127.7,SE,0,0.016,2.11,0,0,0.893,0.957,1.071,1.225,0.929,0.758,1.97,1.756,0.892,1.201
2026-07-28T06:44:20Z,0.36,"13 km NW of The Geysers, CA",50.0,8.5,100.0,100sps,1.873,1.418,1.0,0.76,1.876,334.0,NNW,0,0.262,0.854,0,0,0.907,0.946,1.043,1.7,1.045,0.615,1.897,1.777,0.937,1.114
2026-07-28T06:39:04Z,1.09,"3 km SSW of Cobb, CA",39.8,0.6,100.0,100sps,2.107,1.318,0.7,0.63,1.467,346.1,NNW,0,1.899,-0.112,0,0,0.904,0.863,0.955,1.963,0.979,0.499,2.28,2.108,0.925,1.032
2026-07-28T06:07:50Z,0.89,"2 km NW of The Geysers, CA",39.8,1.5,100.0,100sps,1.73,2.006,2.27,1.16,3.934,341.3,NNW,0,1.198,0.516,0,0,0.9,0.861,0.957,1.51,1.84,1.218,1.791,1.747,0.975,0.981
2026-07-28T05:47:28Z,1.63,"16 km SE of Petrolia, CA",237.9,14.3,100.0,100sps,1.429,1.324,1.13,0.93,1.617,327.3,NNW,0,0.382,0.627,0,0,0.92,0.824,0.896,1.095,1.051,0.96,2.509,2.479,0.988,0.907
2026-07-28T05:27:06Z,1.81,"5 km E of Willits, CA",122.1,0.5,100.0,100sps,1.55,1.426,1.12,0.92,1.742,331.7,NNW,0,2.005,-0.061,0,0,0.827,0.929,1.123,1.335,1.075,0.805,2.343,2.358,1.006,1.116
2026-07-28T05:04:38Z,0.76,"7 km NW of The Geysers, CA",44.6,2.0,100.0,100sps,1.932,1.671,1.19,0.86,2.292,338.5,NNW,0,0.766,0.476,0,0,0.917,0.965,1.052,1.768,1.369,0.774,2.213,2.23,1.008,1.044
2026-07-28T02:38:00Z,0.44,"11 km NW of Parkfield, CA",333.6,5.6,100.0,100sps,3.712,2.417,0.81,0.65,2.995,145.4,SE,0,0.011,2.428,0,0,1.007,1.028,1.021,3.69,2.223,0.602,3.232,2.638,0.816,1.25
2026-07-28T02:20:43Z,1.04,"7 km WNW of Cobb, CA",45.7,1.9,100.0,100sps,2.384,2.871,2.52,1.2,6.001,339.4,NNW,0,1.412,0.628,0,0,0.994,0.839,0.843,2.218,2.961,1.335,2.337,2.506,1.072,0.787
2026-07-28T01:20:21Z,2.28,"25 km SSE of Shandon, CA",394.8,11.5,100.0,100sps,4.926,4.853,2.23,0.99,10.979,146.8,SSE,0,0.491,1.35,0,0,0.978,1.067,1.091,5.03,4.944,0.983,6.014,5.528,0.919,1.187
2026-07-28T01:12:48Z,1.63,"7 km ENE of Floriston, California",256.5,7.7,100.0,100sps,3.741,3.07,1.47,0.82,5.494,64.2,ENE,0,0.324,1.23,0,0,0.959,1.034,1.078,3.773,2.948,0.781,5.782,5.677,0.982,1.098
2026-07-27T23:26:03Z,1.29,"5 km NNW of Boron, CA",581.9,-0.8,100.0,100sps,3.384,2.639,1.16,0.78,3.923,129.3,SE,0,0.014,2.433,0,0,0.938,1.024,1.091,3.42,2.493,0.729,6.284,6.037,0.961,1.136
2026-07-27T22:07:58Z,1.1,"7 km WNW of Cobb, CA",45.8,2.0,100.0,100sps,3.993,2.879,1.1,0.72,4.41,340.4,NNW,0,1.62,0.435,0,0,1.002,0.889,0.887,4.095,2.792,0.682,2.807,2.207,0.786,1.129
2026-07-27T22:06:29Z,1.06,"6 km NW of The Geysers, CA",43.5,2.3,100.0,100sps,4.802,4.201,1.61,0.87,7.743,339.3,NNW,0,1.577,0.691,0,0,1.018,1.059,1.04,4.853,4.321,0.89,2.67,2.84,1.064,0.978
2026-07-27T21:53:51Z,0.74,"9 km NW of The Geysers, CA",46.0,2.0,100.0,100sps,3.937,3.661,1.13,0.93,4.464,334.9,NNW,0,0.702,0.804,0,0,1.014,1.152,1.136,3.976,3.597,0.905,5.963,5.883,0.987,1.151
2026-07-27T21:35:39Z,2.35,"6 km NW of The Geysers, CA",43.4,2.3,100.0,100sps,4.578,9.196,3.24,2.01,14.843,339.4,NNW,1,30.847,-0.318,0,0,1.253,4.043,3.225,4.56,8.377,1.837,6.382,6.16,0.965,3.341
2026-07-27T21:30:13Z,1.95,"9 km NW of The Geysers, CA",45.8,2.2,100.0,100sps,3.307,3.171,1.24,0.96,4.107,335.2,NNW,0,11.444,-0.445,0,0,0.971,1.265,1.303,3.258,2.939,0.902,5.356,5.651,1.055,1.235
2026-07-27T21:15:34Z,1.56,"17 km WSW of Johannesburg, CA",552.6,7.4,100.0,100sps,2.67,5.003,3.58,1.87,9.566,127.7,SE,0,0.032,2.47,0,0,0.978,1.168,1.194,2.536,5.188,2.046,5.468,3.144,0.575,2.077
2026-07-27T20:52:37Z,1.27,"7 km NNW of Pinnacles, CA",243.6,7.6,100.0,100sps,3.627,4.367,2.71,1.2,9.847,147.5,SSE,0,0.158,1.794,0,0,1.008,0.974,0.966,3.636,4.44,1.221,5.167,5.209,1.008,0.958
2026-07-27T20:27:18Z,1.88,"12 km ESE of Gilroy, CA",195.2,5.9,100.0,100sps,4.084,4.075,1.47,1.0,5.998,147.7,SSE,0,1.018,0.77,0,0,1.185,1.445,1.22,4.119,3.912,0.95,3.773,3.697,0.98,1.245
2026-07-27T19:27:50Z,0.35,"3 km ENE of The Geysers, CA",38.4,1.7,100.0,100sps,3.776,3.175,1.62,0.84,6.135,346.0,NNW,0,0.361,1.23,0,0,0.979,1.002,1.024,3.816,3.118,0.817,2.223,2.103,0.946,1.082
2026-07-27T19:19:03Z,0.66,"5 km WNW of The Geysers, CA",42.1,7.3,100.0,100sps,4.605,4.118,1.51,0.89,6.962,336.9,NNW,0,0.655,1.027,0,0,1.036,0.941,0.908,4.689,4.148,0.885,3.502,2.396,0.684,1.328
2026-07-27T19:17:17Z,2.22,"7 km ENE of Vallejo, CA",54.2,2.9,100.0,100sps,5.788,5.092,1.77,0.88,10.229,132.0,SE,0,17.057,-0.222,0,0,0.971,1.162,1.197,6.021,5.192,0.862,3.465,2.742,0.791,1.512
2026-07-27T19:16:50Z,0.53,"16 km WSW of Johannesburg, CA",553.9,9.1,100.0,100sps,5.672,2.976,1.1,0.52,6.261,127.7,SE,0,0.003,3.32,0,0,0.978,0.973,0.996,5.893,2.886,0.49,3.548,3.089,0.871,1.143
2026-07-27T19:13:51Z,1.95,"23 km WSW of Big Bend, CA",280.3,3.0,100.0,100sps,3.926,3.901,1.82,0.99,7.158,7.9,N,0,0.553,1.112,0,0,1.003,0.858,0.855,3.909,3.958,1.012,2.455,2.079,0.847,1.01
2026-07-27T18:54:37Z,1.18,"7 km SSW of Mojave, CA",552.2,-0.8,100.0,100sps,5.131,4.69,1.8,0.91,9.234,132.9,SE,0,0.014,2.834,0,0,1.009,0.996,0.987,5.365,4.783,0.892,2.665,2.432,0.913,1.081
2026-07-27T18:52:32Z,0.29,"8 km WNW of Cobb, CA",46.1,2.2,100.0,100sps,3.736,2.86,1.25,0.77,4.684,338.8,NNW,0,0.249,1.275,0,0,1.072,0.967,0.902,3.711,2.779,0.749,2.285,2.014,0.881,1.024
2026-07-27T18:44:41Z,1.02,"7 km NW of The Geysers, CA",44.4,2.2,100.0,100sps,4.358,2.21,0.7,0.51,3.049,339.3,NNW,0,1.403,0.337,0,0,0.978,0.873,0.893,4.538,2.071,0.456,2.665,1.864,0.699,1.277
2026-07-27T18:10:55Z,0.71,"7 km NW of The Geysers, CA",44.8,2.9,100.0,100sps,4.903,5.379,1.72,1.1,8.436,339.0,NNW,0,0.678,1.095,0,0,1.012,1.206,1.191,5.031,5.352,1.064,2.837,3.235,1.14,1.044
2026-07-27T18:10:01Z,0.68,"10 km E of Coso Junction, CA",500.2,3.8,100.0,100sps,2.874,5.661,4.62,1.97,13.278,120.7,ESE,0,0.006,3.345,0,0,1.001,1.105,1.105,2.757,5.801,2.104,2.336,2.754,1.179,0.937
2026-07-27T18:09:56Z,0.78,"3 km ENE of The Geysers, CA",38.7,1.9,100.0,100sps,2.867,5.698,3.09,1.99,8.859,346.6,NNW,0,0.961,0.964,0,0,0.991,1.094,1.104,2.751,5.902,2.145,2.322,3.241,1.396,0.791
2026-07-27T17:43:41Z,1.27,"14 km W of Johannesburg, CA",550.3,6.4,100.0,100sps,4.21,4.204,2.07,1.0,8.698,127.2,SE,0,0.017,2.712,0,0,1.412,1.169,0.828,4.117,4.186,1.017,2.534,2.285,0.902,0.918
2026-07-27T17:06:03Z,1.5,"17 km SE of Silver Springs, Nevada",322.7,6.6,100.0,100sps,4.474,2.924,0.94,0.65,4.191,71.6,ENE,0,0.139,1.478,0,0,0.984,1.051,1.069,4.684,2.814,0.601,2.927,2.609,0.891,1.199
2026-07-27T16:39:56Z,0.2,"10 km ENE of Coso Junction, CA",500.0,3.2,100.0,100sps,3.267,5.895,3.77,1.8,12.302,120.6,ESE,0,0.002,3.792,0,0,0.97,1.221,1.258,3.274,5.987,1.829,2.738,3.562,1.301,0.967
2026-07-27T16:25:37Z,1.08,"6 km NNW of The Geysers, CA",43.7,0.9,100.0,100sps,4.071,4.027,1.4,0.99,5.702,340.6,NNW,0,1.644,0.54,0,0,1.18,1.071,0.907,4.086,4.04,0.989,2.764,2.779,1.005,0.902
2026-07-27T16:22:54Z,1.91,"17 km SE of Silver Springs, Nevada",323.2,7.4,100.0,100sps,6.086,4.057,0.94,0.67,5.742,71.5,ENE,0,0.357,1.206,0,0,1.157,1.108,0.957,6.292,4.105,0.652,3.189,3.025,0.949,1.009
2026-07-27T16:13:58Z,2.96,"17 km SE of Silver Springs, Nevada",322.0,4.5,100.0,100sps,4.117,3.433,1.53,0.83,6.306,71.5,ENE,0,4.042,0.193,0,0,1.008,1.339,1.328,4.184,3.277,0.783,3.892,2.473,0.635,2.09
